ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap
11489,c1(cc(C)c(c(c1)N)[C@H](N)C(=O)O)C=C,194.742,-1.043818741,1.556265789
11491,c1(cc(C=C)c(c(c1)N)[C@@H](N)C(=O)O)C,194.742,-1.042644386,1.560115592
11497,c1(cc(C=C)c(c(c1)C)[C@@H](N)C(=O)O)N,194.742,-1.059923212,1.596528357
11503,c1(ccccc1[C@H](N)C(=O)O)N(C=C)C,196.237,-0.850020165,2.484006915
11519,c12c(cc(cc1)[C@H](N)C(=O)O)NC[C@H]2C,190.912,-1.598883067,2.287775207
11527,c12c(ccc(c1)[C@H](N)C(=O)O)NC[C@H]2C,190.912,-1.601154431,2.317645077
11549,c12c(NC[C@H]2C)c(ccc1)[C@@H](N)C(=O)O,190.912,-1.588916912,2.058826707
11551,c12c([C@H](CN2)C)c(ccc1)[C@H](N)C(=O)O,190.912,-1.598906685,2.302971197
11579,c12c(cc(cc1C)[C@H](N)C(=O)O)CNC2,190.886,-2.062207655,2.169941397
11587,c12c(ccc(c1C)[C@@H](N)C(=O)O)CNC2,190.886,-2.067033612,2.176439035
11593,c12c(cc(cc1NCC2)[C@H](N)C(=O)O)C,190.886,-1.451898392,2.33489637
11597,c12c(ccc(c1CNC2)[C@@H](N)C(=O)O)C,190.886,-2.069721718,2.166957113
11617,c12c(ccc(c1NCC2)[C@H](N)C(=O)O)C,190.886,-1.440240368,2.144956717
11621,c12c(ccc(c1C)[C@H](N)C(=O)O)NCC2,190.886,-1.452346988,2.370223527
11633,c12c(cc(cc1C)[C@@H](N)C(=O)O)CCN2,190.886,-1.451842511,2.363688864
11657,c12c(ccc(c1C)[C@H](N)C(=O)O)CCN2,190.886,-1.450989017,2.345320478
11677,c12c(ccc(c1CCN2)[C@@H](N)C(=O)O)C,190.886,-1.450842395,2.345658235
11681,c12c(cc(c(c1)C)[C@@H](N)C(=O)O)CNC2,190.886,-2.067497523,2.172242871
11689,c12c(cc(c(c1)C)[C@H](N)C(=O)O)NCC2,190.886,-1.45316137,2.339227926
11699,c12c(cc(C)c(c1)[C@H](N)C(=O)O)NCC2,190.886,-1.452350543,2.366707552
11701,c12c(CNC2)c(cc(c1)C)[C@H](N)C(=O)O,190.886,-2.071133844,2.163291148
11717,c12c(CNC2)c(c(cc1)C)[C@H](N)C(=O)O,190.886,-2.075877096,2.169915783
11719,c12c(NCC2)c(cc(c1)C)[C@@H](N)C(=O)O,190.886,-1.440740036,2.197246936
11731,c12c(NCC2)c(c(cc1)C)[C@H](N)C(=O)O,190.886,-1.439725397,2.145761481
11743,c12c(CCN2)c(cc(c1)C)[C@H](N)C(=O)O,190.886,-1.452174835,2.346030547
11777,c12c(CCN2)c(c(cc1)C)[C@H](N)C(=O)O,190.886,-1.453480323,2.354136807
11779,c12c(cc(cc1)[C@@H](N)C(=O)O)CN(C2)C,191.268,-1.916848387,2.12477703
11783,c12c(cc(cc1)[C@H](N)C(=O)O)N(CC2)C,191.268,-1.325486,2.24107083
11789,c12c(ccc(c1)[C@@H](N)C(=O)O)N(CC2)C,191.268,-1.32660935,2.273859887
11801,c12c(CN(C2)C)c(ccc1)[C@H](N)C(=O)O,191.268,-1.9229292,2.011810343
11807,c12c(N(CC2)C)c(ccc1)[C@@H](N)C(=O)O,191.268,-1.318445745,1.952748718
11813,c12c(CCN2C)c(ccc1)[C@@H](N)C(=O)O,191.268,-1.325398462,2.257418988
11821,c1(ccccc1)/C=C\[C@H](N)[C@@H](N)C(=O)O,194.694,-1.636878744,2.141792312
11827,c1(c(cccc1)N)/C=C/C[C@H](N)C(=O)O,194.668,-1.407770979,1.730386261
11831,c1(cc(ccc1)N)/C=C/C[C@@H](N)C(=O)O,194.668,-1.409873502,1.704219017
11833,c1(cc(ccc1)C[C@H](N)C(=O)O)/C=C/N,194.668,-1.693872884,2.443499635
11839,c1(ccc(cc1)N)/C=C/C[C@@H](N)C(=O)O,194.668,-1.410538183,1.467183558
11863,c1(ccccc1)N[C@@H](C=C)[C@@H](N)C(=O)O,196.122,-1.131048631,1.470983045
11867,c1(c(cccc1)NC[C@@H](N)C(=O)O)C=C,196.097,-1.185936542,1.597545718
11887,c1(cc(ccc1)NC[C@H](N)C(=O)O)C=C,196.097,-1.186071786,1.583668426
11897,c1(ccc(cc1)NC[C@H](N)C(=O)O)C=C,196.097,-1.186937119,1.458335967
11903,c1(C(=C)[C@H](N)[C@H](N)C(=O)O)ccccc1,195.009,-1.731479656,2.120661072
11909,c1(c(cccc1)[C@@H](N)[C@@H](N)C(=O)O)C=C,195.009,-1.518238784,2.077866558
11923,c1(c(cccc1)[C@@H](C=C)[C@H](N)C(=O)O)N,195.009,-1.509767608,1.703950567
11927,c1(cc(ccc1)[C@H](N)[C@H](N)C(=O)O)C=C,195.009,-1.516039506,2.072551262
11933,c1(ccc(cc1)[C@H](N)[C@H](N)C(=O)O)C=C,195.009,-1.515352957,2.07146323
11939,c1(cc(ccc1)[C@@H](C=C)[C@@H](N)C(=O)O)N,195.009,-1.513614549,1.706913137
11941,c1(ccc(cc1)[C@H](C=C)[C@@H](N)C(=O)O)N,195.009,-1.513987228,1.705928178
11953,c1(c(cccc1)N)C(=C)C[C@H](N)C(=O)O,194.983,-1.494654302,1.719687273
11959,c1(C(=C)C[C@H](N)C(=O)O)cc(ccc1)N,194.983,-1.496635666,1.693664871
11969,c1(C(=C)C[C@H](N)C(=O)O)ccc(cc1)N,194.983,-1.496593969,1.686511401
11971,c1(c(cccc1C[C@@H](N)C(=O)O)N)C=C,194.983,-1.280430182,1.701789001
11981,c1(c(cccc1C[C@@H](N)C(=O)O)C=C)N,194.983,-1.278278442,1.692860727
11987,c1(c(cccc1N)C=C)C[C@H](N)C(=O)O,194.983,-1.278588656,1.673038623
12007,c1(c(ccc(c1)C[C@@H](N)C(=O)O)N)C=C,194.983,-1.280277945,1.697775987
12011,c1(c(cc(cc1)C[C@H](N)C(=O)O)N)C=C,194.983,-1.280255019,1.697781478
12037,c1(c(ccc(c1)N)C[C@@H](N)C(=O)O)C=C,194.983,-1.281700502,1.674768364
12041,c1(c(cc(cc1)N)C[C@@H](N)C(=O)O)C=C,194.983,-1.281876875,1.668983536
12043,c1(c(ccc(c1)C=C)C[C@H](N)C(=O)O)N,194.983,-1.278545697,1.669067008
12049,c1(c(cc(cc1)C=C)C[C@@H](N)C(=O)O)N,194.983,-1.278603777,1.663267851
12071,c1(cc(cc(c1)C[C@@H](N)C(=O)O)N)C=C,194.983,-1.281518024,1.672990328
12073,c1(ccccc1)[C@](C=C)(N)[C@@H](N)C(=O)O,194.685,-1.606075348,2.119110178
12097,c1(ccccc1)N(C=C)C[C@@H](N)C(=O)O,196.478,-0.782017759,2.579312063
12101,c12c(cccc1)CN[C@H]2C[C@@H](N)C(=O)O,191.153,-2.088882432,2.287529313
12107,c12c(cccc1)NC[C@H]2C[C@H](N)C(=O)O,191.153,-1.82187307,2.429167514
12109,c12c(cccc1)N[C@H](C2)C[C@@H](N)C(=O)O,191.153,-1.765536956,2.427272754
12113,c12c(cccc1C[C@H](N)C(=O)O)CNC2,191.127,-2.166268564,2.287482466
12119,c12c(cccc1C[C@@H](N)C(=O)O)NCC2,191.127,-1.674248292,2.474902096
12143,c12c(cccc1C[C@H](N)C(=O)O)CCN2,191.127,-1.673221799,2.452878361
12149,c12c(ccc(c1)C[C@@H](N)C(=O)O)CNC2,191.127,-2.164497545,2.286987961
12157,c12c(ccc(c1)C[C@H](N)C(=O)O)NCC2,191.127,-1.67419533,2.473303958
12161,c12c(cc(cc1)C[C@@H](N)C(=O)O)NCC2,191.127,-1.674199418,2.471584649
12163,c12c(cccc1)C[C@H]([C@H]2N)[C@H](N)C(=O)O,190.065,-2.193869504,2.328737565
12197,c12c(cccc1)[C@@H](C[C@@H]2N)[C@H](N)C(=O)O,190.065,-2.521255533,2.342123312
12203,c12c(cccc1)[C@H]([C@@H](C2)N)[C@@H](N)C(=O)O,190.065,-2.314276745,2.389454641
12211,c12c(cccc1N)C[C@@H](C2)[C@@H](N)C(=O)O,190.039,-1.600948071,1.598331087
12227,c12c(cccc1[C@@H](CC2)[C@H](N)C(=O)O)N,190.039,-1.60019409,2.444898832
12239,c12c(cccc1N)CC[C@@H]2[C@@H](N)C(=O)O,190.039,-1.601160815,1.648763337
12241,c12c(ccc(c1)N)C[C@@H](C2)[C@@H](N)C(=O)O,190.039,-1.604633163,1.601407035
12251,c12c(ccc(c1)N)[C@@H](CC2)[C@H](N)C(=O)O,190.039,-1.600818333,2.453960975
12253,c12c(cc(cc1)N)[C@H](CC2)[C@@H](N)C(=O)O,190.039,-1.601184096,2.443080365
12263,c12c(cccc1)C[C@](C2)(N)[C@@H](N)C(=O)O,189.715,-1.98997315,2.03570312
12269,c12c(cccc1)[C@@](CC2)(N)[C@@H](N)C(=O)O,189.715,-1.837357453,2.048978349
12277,c12c(cccc1)CN(C2)C[C@@H](N)C(=O)O,191.509,-1.72389065,1.637679481
12281,c12c(cccc1)N(CC2)C[C@@H](N)C(=O)O,191.509,-1.24708334,2.590296374
12289,c1(ccccc1)NC/C=C/[C@H](N)C(=O)O,195.782,-1.406142982,1.616676901
12301,c1(ccccc1)NCC(=C)[C@H](N)C(=O)O,196.097,-1.544852973,1.694284302
12323,c1(ccccc1)[C@H](/C=C/[C@@H](N)C(=O)O)N,194.694,-1.970209983,2.424613658
12329,c1(c(cccc1)CN)/C=C/[C@@H](N)C(=O)O,194.668,-2.019605255,2.369469016
12343,c1(c(cccc1)N)C/C=C/[C@@H](N)C(=O)O,194.668,-1.334005206,1.652541498
12347,c1(cc(ccc1)CN)/C=C/[C@@H](N)C(=O)O,194.668,-2.017917211,2.364961848
12373,c1(ccc(cc1)CN)/C=C/[C@H](N)C(=O)O,194.668,-2.018135205,2.204513835
12377,c1(cc(ccc1)N)C/C=C/[C@H](N)C(=O)O,194.668,-1.33817541,1.655197819
12379,c1(ccc(cc1)N)C/C=C/[C@H](N)C(=O)O,194.668,-1.340473762,1.425020888
12391,c1(ccccc1)[C@H](N)C(=C)[C@H](N)C(=O)O,195.009,-1.926996318,2.397344007
12401,c1(ccccc1)/C=C(/CN)\[C@H](N)C(=O)O,194.668,-2.117749335,2.397143376
12409,c1(ccccc1)/C(=C\CN)/[C@@H](N)C(=O)O,194.668,-2.214609846,2.396203124
12413,c1(c(cccc1)N)CC(=C)[C@H](N)C(=O)O,194.983,-1.477120783,1.65595657
12421,c1(c(cccc1)C(=C)[C@H](N)C(=O)O)CN,194.983,-2.095132495,2.337861955
12433,c1(cc(ccc1)N)CC(=C)[C@H](N)C(=O)O,194.983,-1.481311077,1.658668112
12437,c1(cc(ccc1)C(=C)[C@H](N)C(=O)O)CN,194.983,-2.093643332,2.33331314
12451,c1(ccc(cc1)N)CC(=C)[C@H](N)C(=O)O,194.983,-1.48206277,1.658766788
12457,c1(ccc(cc1)C(=C)[C@H](N)C(=O)O)CN,194.983,-2.094610999,2.333901405
12473,c1(/C(=C/[C@@H](N)C(=O)O)/CN)ccccc1,194.668,-2.232379561,2.405253677
12479,c1(ccc(cc1)[C@@H](N)C(=O)O)NCC=C,196.097,-1.275323135,2.261407871
12487,c1(cccc(c1)[C@@H](N)C(=O)O)NCC=C,196.097,-1.276353962,1.594671198
12491,c1(ccccc1[C@H](N)C(=O)O)NCC=C,196.097,-1.260466522,1.559494198
12497,c1(ccc(cc1)[C@@H](N)C(=O)O)[C@@H](C=C)N,195.009,-1.844179406,2.306624634
12503,c1(cccc(c1)[C@@H](N)C(=O)O)[C@H](C=C)N,195.009,-1.844866814,2.30140656
12511,c1(ccccc1[C@@H](N)C(=O)O)[C@H](C=C)N,195.009,-1.85045082,2.289665834
12517,c1(C(=C)CN)ccc(cc1)[C@@H](N)C(=O)O,194.983,-2.075573114,2.300711231
12527,c1(C(=C)CN)cccc(c1)[C@H](N)C(=O)O,194.983,-2.073479259,2.300890907
12539,c1(C(=C)CN)ccccc1[C@H](N)C(=O)O,194.983,-2.068478432,2.303405866
12541,c1(c(cc(cc1)[C@@H](N)C(=O)O)CN)C=C,194.983,-1.857382386,2.255177918
12547,c1(c(ccc(c1)[C@@H](N)C(=O)O)CN)C=C,194.983,-1.858003298,2.262376892
12553,c1(c(CN)c(ccc1)[C@@H](N)C(=O)O)C=C,194.983,-1.855784231,2.244614558
12569,c1(c(cc(cc1)[C@H](N)C(=O)O)N)CC=C,194.983,-1.205140977,1.547480557
12577,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)CC=C,194.983,-1.207383001,1.548773349
12583,c1(c(C=C)c(ccc1)[C@@H](N)C(=O)O)CN,194.983,-1.852434204,2.265852666
12589,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)CC=C,194.983,-1.194511576,1.353374796
12601,c1(c(CC=C)c(ccc1)[C@@H](N)C(=O)O)N,194.983,-1.204867983,1.548578085
12611,c1(cc(cc(c1)[C@@H](N)C(=O)O)CN)C=C,194.983,-1.844875659,2.252761139
12613,c1(cc(CN)c(cc1)[C@H](N)C(=O)O)C=C,194.983,-1.84363995,2.238698528
12619,c1(ccc(CN)c(c1)[C@@H](N)C(=O)O)C=C,194.983,-1.838931287,2.23958824
12637,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)CC=C,194.983,-1.20924632,1.555988727
12641,c1(cc(C=C)c(cc1)[C@@H](N)C(=O)O)CN,194.983,-1.841620145,2.267482372
12647,c1(cc(N)c(cc1)[C@@H](N)C(=O)O)CC=C,194.983,-1.195228854,1.500430587
12653,c1(ccc(C=C)c(c1)[C@@H](N)C(=O)O)CN,194.983,-1.836366201,2.26094416
12659,c1(ccc(N)c(c1)[C@H](N)C(=O)O)CC=C,194.983,-1.195094907,1.50791302
12671,c1(cc(CC=C)c(cc1)[C@H](N)C(=O)O)N,194.983,-1.210166148,1.554667416
12689,c1(ccc(CC=C)c(c1)[C@H](N)C(=O)O)N,194.983,-1.20965414,1.557067015
12697,c1(cccc(CN)c1[C@@H](N)C(=O)O)C=C,194.983,-1.839291268,2.249790993
12703,c1(cccc(N)c1[C@@H](N)C(=O)O)CC=C,194.983,-1.194380161,1.501454948
12713,c1(ccc(cc1)[C@H](N)C(=O)O)/C=C/CN,194.668,-1.950407654,2.15882283
12721,c1(cccc(c1)[C@@H](N)C(=O)O)/C=C/CN,194.668,-1.947103566,2.320438542
12739,c1(ccccc1[C@@H](N)C(=O)O)/C=C/CN,194.668,-1.93737764,2.328479909
12743,c12c(cc(cc1)[C@H](N)C(=O)O)CC[C@@H]2N,190.039,-2.012232787,2.229616632
12757,c12c(ccc(c1)[C@H](N)C(=O)O)CC[C@H]2N,190.039,-2.006349385,2.22377361
12763,c12c(CC[C@H]2N)c(ccc1)[C@H](N)C(=O)O,190.039,-2.001624943,2.230545778
12781,c12c(cc(cc1)[C@H](N)C(=O)O)C[C@H](C2)N,190.039,-2.145689821,2.293823143
12791,c12c([C@H](CC2)N)c(ccc1)[C@H](N)C(=O)O,190.039,-1.995242177,2.212870508
12799,c12c(C[C@@H](C2)N)c(ccc1)[C@H](N)C(=O)O,190.039,-2.131698064,2.293257255
12809,c12c(cc(cc1N)[C@H](N)C(=O)O)CCC2,190.013,-1.295252803,2.277153244
12821,c12c(ccc(c1N)[C@H](N)C(=O)O)CCC2,190.013,-1.287844629,1.506935158
12823,c12c(ccc(c1CCC2)[C@H](N)C(=O)O)N,190.013,-1.296472988,2.321187116
12829,c12c(cc(c(c1)N)[C@H](N)C(=O)O)CCC2,190.013,-1.289373507,1.531225286
12841,c12c(CCC2)c(cc(c1)N)[C@@H](N)C(=O)O,190.013,-1.299554876,2.294182353
12853,c12c(CCC2)c(c(cc1)N)[C@H](N)C(=O)O,190.013,-1.288806472,1.537277133
12889,c12c(cccc1[C@H](N=C2)[C@@H](N)C(=O)O)C,184.968,-1.128840206,1.612455326
12893,c12c(cccc1[C@H](C=N2)[C@H](N)C(=O)O)C,184.968,-1.268177939,1.958410101
12899,c12c(cccc1C)C=N[C@@H]2[C@@H](N)C(=O)O,184.968,-1.128548299,1.610864312
12907,c12c(cccc1N=C[C@@H]2[C@H](N)C(=O)O)C,184.968,-1.267818796,1.949365018
12911,c12c(ccc(c1)C)[C@H](N=C2)[C@@H](N)C(=O)O,184.968,-1.128606033,1.606199672
12917,c12c(cc(cc1)C)[C@@H](N=C2)[C@H](N)C(=O)O,184.968,-1.129451098,1.604553436
12919,c12c(ccc(c1)C)[C@H](C=N2)[C@H](N)C(=O)O,184.968,-1.267772407,1.946199583
12923,c12c(cc(cc1)C)[C@H](C=N2)[C@@H](N)C(=O)O,184.968,-1.268597743,1.940914192
12941,c12c(cccc2)[C@@H](N=C1C)[C@@H](N)C(=O)O,184.968,-1.793378406,1.553120931
12953,c12c(cccc1)[C@@H](C(=N2)C)[C@@H](N)C(=O)O,184.968,-1.293685995,1.907304849
12959,c12c(cccc1)[C@](C)(N=C2)[C@H](N)C(=O)O,184.644,-1.357970098,1.565714111
12967,c12c(cccc1)[C@](C=N2)(C)[C@@H](N)C(=O)O,184.644,-1.225719807,1.907757899
12973,c12c(cccc1[nH]c(c2)[C@@H](N)C(=O)O)C,184.7,-0.928749806,2.447818253
12979,c12c(cccc1C)cc([nH]2)[C@H](N)C(=O)O,184.7,-0.928895964,2.457484889
12983,c12c(cccc1c(c[nH]2)[C@H](N)C(=O)O)C,184.7,-0.859098711,2.451624325
13001,c12c(cccc1[nH]cc2[C@@H](N)C(=O)O)C,184.7,-0.859051683,2.442403157
13003,c12c(ccc(c1)C)[nH]c(c2)[C@@H](N)C(=O)O,184.7,-0.928791139,2.441024401
13007,c12c(cc(cc1)C)[nH]c(c2)[C@@H](N)C(=O)O,184.7,-0.928510721,2.437089047
13009,c12c(ccc(c1)C)c(c[nH]2)[C@@H](N)C(=O)O,184.7,-0.859052323,2.431287047
13033,c12c(cc(cc1)C)c(c[nH]2)[C@@H](N)C(=O)O,184.7,-0.85912184,2.4353105
13037,c12c(cccc2)[nH]c(c1C)[C@H](N)C(=O)O,184.7,-0.92937477,2.455208152
13043,c12c(cccc1)c(c(C)[nH]2)[C@H](N)C(=O)O,184.7,-1.172930439,2.426124053
13049,c12c(cccc1)n(C)c(c2)[C@@H](N)C(=O)O,185.081,-1.218000316,2.390254617
13063,c12c(cccc1)c(cn2C)[C@H](N)C(=O)O,185.081,-1.148887005,2.383665841
13093,c12c(cccc1N=C(C2)[C@H](N)C(=O)O)C,184.943,-0.549726601,1.371223662
13099,c12c(cccc1C(=NC2)[C@H](N)C(=O)O)C,184.943,-1.166259648,1.61419815
13103,c12c(cccc1C)CC(=N2)[C@H](N)C(=O)O,184.943,-0.549892572,1.381784378
13109,c12c(cccc1C)CN=C2[C@H](N)C(=O)O,184.943,-1.166757589,1.617233182
13121,c12c(ccc(c1)C)N=C(C2)[C@@H](N)C(=O)O,184.943,-0.550290434,1.365206184
13127,c12c(cc(cc1)C)N=C(C2)[C@@H](N)C(=O)O,184.943,-0.549743437,1.368797766
13147,c12c(ccc(c1)C)C(=NC2)[C@@H](N)C(=O)O,184.943,-1.167581437,1.608414689
13151,c12c(cc(cc1)C)C(=NC2)[C@@H](N)C(=O)O,184.943,-1.166372049,1.610297431
13159,c12c(cccc1)N=C([C@@H]2C)[C@H](N)C(=O)O,184.968,-0.520963241,1.332575968
13163,c12c(cc(cc1[nH]cc2)[C@@H](N)C(=O)O)C,184.7,-0.857096472,2.429939768
13171,c12c(ccc(c1[nH]cc2)[C@@H](N)C(=O)O)C,184.7,-0.858319459,2.4466879
13177,c12c(ccc(c1C)[C@@H](N)C(=O)O)[nH]cc2,184.7,-0.856614533,2.433436209
13183,c12c(cc(cc1C)[C@H](N)C(=O)O)cc[nH]2,184.7,-0.856931693,2.439626513
13187,c12c(ccc(c1C)[C@H](N)C(=O)O)cc[nH]2,184.7,-0.856495074,2.444708287
13217,c12c(ccc(c1cc[nH]2)[C@@H](N)C(=O)O)C,184.7,-0.858517088,2.451589787
13219,c12c(cc(c(c1)C)[C@H](N)C(=O)O)[nH]cc2,184.7,-0.856711614,2.427593635
13229,c12c(cc(C)c(c1)[C@H](N)C(=O)O)[nH]cc2,184.7,-0.856817426,2.422019882
13241,c12c([nH]cc2)c(cc(c1)C)[C@@H](N)C(=O)O,184.7,-0.858284589,2.44063362
13249,c12c([nH]cc2)c(c(cc1)C)[C@@H](N)C(=O)O,184.7,-0.858235454,2.439768225
13259,c12c(cc[nH]2)c(cc(c1)C)[C@@H](N)C(=O)O,184.7,-0.858642057,2.430754017
13267,c12c(cc[nH]2)c(c(cc1)C)[C@H](N)C(=O)O,184.7,-0.858457761,2.439268969
13291,c12c(cc(cc2)[C@@H](N)C(=O)O)[nH]cc1C,184.7,-0.856649362,2.434711684
13297,c12c(ccc(c2)[C@@H](N)C(=O)O)[nH]cc1C,184.7,-0.856594353,2.434208554
13309,c12c([nH]cc1C)c(ccc2)[C@@H](N)C(=O)O,184.7,-0.858111187,2.451707881
13313,c12c(cccc2[C@H](N)C(=O)O)[nH]cc1C,184.7,-0.858389702,2.44692321
13327,c12c(cc(cc1)[C@@H](N)C(=O)O)[nH]c(c2)C,184.7,-1.170851337,2.410104559
13331,c12c(ccc(c1)[C@@H](N)C(=O)O)[nH]c(c2)C,184.7,-1.170775607,2.40965475
13337,c12c([nH]c(c2)C)c(ccc1)[C@H](N)C(=O)O,184.7,-1.172249599,2.427014882
13339,c12c(cc(C)[nH]2)c(ccc1)[C@@H](N)C(=O)O,184.7,-1.172491808,2.421966472
13367,c12c(cc(cc1)[C@@H](N)C(=O)O)n(cc2)C,185.081,-1.147031122,2.369920252
13381,c12c(ccc(c1)[C@@H](N)C(=O)O)n(cc2)C,185.081,-1.147051771,2.369132813
13397,c12c(n(cc2)C)c(ccc1)[C@H](N)C(=O)O,185.081,-1.148392056,2.386831372
13399,c12c(ccn2C)c(ccc1)[C@H](N)C(=O)O,185.081,-1.148685503,2.381305894
13411,c12c(cc(cc1)[C@H](N)C(=O)O)N=C[C@@H]2C,184.968,-1.27471821,1.779291906
13417,c12c(ccc(c1)[C@@H](N)C(=O)O)N=C[C@H]2C,184.968,-1.273684525,1.784644752
13421,c12c(N=C[C@H]2C)c(ccc1)[C@@H](N)C(=O)O,184.968,-1.266289661,1.725113606
13441,c12c([C@@H](C=N2)C)c(ccc1)[C@H](N)C(=O)O,184.968,-1.275639601,1.780782082
13451,c12c(cc(cc1C)[C@H](N)C(=O)O)CN=C2,184.943,-1.396196258,1.793802192
13457,c12c(ccc(c1C)[C@H](N)C(=O)O)CN=C2,184.943,-1.402652122,1.79853787
13463,c12c(ccc(c1CN=C2)[C@H](N)C(=O)O)C,184.943,-1.301010003,1.787815695
13469,c12c(cc(cc1C)[C@H](N)C(=O)O)C=NC2,184.943,-1.394680786,1.790603536
13477,c12c(ccc(c1C)[C@@H](N)C(=O)O)C=NC2,184.943,-1.399783942,1.798462257
13487,c12c(cc(cc1N=CC2)[C@H](N)C(=O)O)C,184.943,-1.302405441,1.821716961
13499,c12c(ccc(c1C=NC2)[C@H](N)C(=O)O)C,184.943,-1.295764412,1.770296492
13513,c12c(ccc(c1N=CC2)[C@H](N)C(=O)O)C,184.943,-1.294606842,1.766049748
13523,c12c(ccc(c1C)[C@@H](N)C(=O)O)N=CC2,184.943,-1.302671512,1.832458742
13537,c12c(cc(cc1C)[C@@H](N)C(=O)O)CC=N2,184.943,-1.302224648,1.835520451
13553,c12c(ccc(c1C)[C@H](N)C(=O)O)CC=N2,184.943,-1.30373662,1.83663715
13567,c12c(ccc(c1CC=N2)[C@H](N)C(=O)O)C,184.943,-1.304061639,1.830018954
13577,c12c(cc(c(c1)C)[C@@H](N)C(=O)O)CN=C2,184.943,-1.400677361,1.794582979
13591,c12c(cc(C)c(c1)[C@@H](N)C(=O)O)CN=C2,184.943,-1.407534892,1.79051807
13597,c12c(CN=C2)c(cc(c1)C)[C@H](N)C(=O)O,184.943,-1.299768241,1.783204592
13613,c12c(CN=C2)c(c(cc1)C)[C@@H](N)C(=O)O,184.943,-1.30473741,1.787121836
13619,c12c(cc(c(c1)C)[C@H](N)C(=O)O)N=CC2,184.943,-1.30415573,1.819901903
13627,c12c(cc(C)c(c1)[C@@H](N)C(=O)O)N=CC2,184.943,-1.302708329,1.830106137
13633,c12c(C=NC2)c(cc(c1)C)[C@@H](N)C(=O)O,184.943,-1.29942576,1.76424602
13649,c12c(C=NC2)c(c(cc1)C)[C@@H](N)C(=O)O,184.943,-1.296770642,1.773387035
13669,c12c(N=CC2)c(cc(c1)C)[C@@H](N)C(=O)O,184.943,-1.296414179,1.757093061
13679,c12c(N=CC2)c(c(cc1)C)[C@@H](N)C(=O)O,184.943,-1.294439358,1.769492954
13681,c12c(CC=N2)c(cc(c1)C)[C@H](N)C(=O)O,184.943,-1.302209249,1.820690723
13687,c12c(CC=N2)c(c(cc1)C)[C@H](N)C(=O)O,184.943,-1.305060408,1.82132334
13691,c12c(cc(cc2)[C@@H](N)C(=O)O)CN=C1C,184.943,-2.045951394,1.744631369
13693,c12c(ccc(c2)[C@@H](N)C(=O)O)CN=C1C,184.943,-2.048150205,1.742990412
13697,c12c(CN=C1C)c(ccc2)[C@H](N)C(=O)O,184.943,-1.952279436,1.739445808
13709,c12c(cccc2[C@H](N)C(=O)O)CN=C1C,184.943,-1.951102484,1.723287091
13711,c12c(cc(cc1)[C@H](N)C(=O)O)N=C(C2)C,184.943,-1.329475382,1.781514549
13721,c12c(ccc(c1)[C@H](N)C(=O)O)N=C(C2)C,184.943,-1.32840506,1.786755046
13723,c12c(N=C(C2)C)c(ccc1)[C@H](N)C(=O)O,184.943,-1.320965278,1.725264294
13729,c12c(CC(=N2)C)c(ccc1)[C@H](N)C(=O)O,184.943,-1.330284283,1.782855791
13751,c12c(cccc1C[C@H](N)C(=O)O)[nH]cc2,184.94,-1.085475088,2.540782924
13757,c12c(cccc1C[C@H](N)C(=O)O)cc[nH]2,184.94,-1.0854792,2.54299558
13759,c12c(ccc(c1)C[C@H](N)C(=O)O)[nH]cc2,184.94,-1.085539718,2.533381189
13763,c12c(cc(cc1)C[C@@H](N)C(=O)O)[nH]cc2,184.94,-1.085526589,2.534095821
13781,c12c(cccc1)[nH]c(c2)C[C@H](N)C(=O)O,184.94,-1.394364613,2.5387286
13789,c12c(cccc1[C@@H](C=C2)[C@H](N)C(=O)O)N,183.852,-1.881279242,1.528280843
13799,c12c(cccc1N)C=C[C@H]2[C@@H](N)C(=O)O,183.852,-1.879929897,1.500053337
13807,c12c(ccc(c1)N)[C@H](C=C2)[C@@H](N)C(=O)O,183.852,-1.88249521,1.50175602
13829,c12c(cc(cc1)N)[C@@H](C=C2)[C@H](N)C(=O)O,183.852,-1.882361966,1.495783363
13831,c12c(cccc2)[C@@H](C=C1N)[C@H](N)C(=O)O,183.852,-2.45085778,2.234776292
13841,c12c(cccc1)[C@@](C=C2)(N)[C@@H](N)C(=O)O,183.528,-1.981594137,1.892840828
13859,c12c(cccc1)n(cc2)C[C@@H](N)C(=O)O,185.322,-1.071330137,2.548998137
13873,c12c(cccc2)N[C@@H](C1=C)[C@H](N)C(=O)O,185.281,-1.589079507,2.531888414
13877,c12c(cccc2)[C@H](NC1=C)[C@@H](N)C(=O)O,185.281,-1.817712719,1.65425867
13879,c12c(cccc1)[C@H](C(=C)N2)[C@H](N)C(=O)O,185.281,-2.002555612,2.360498656
13883,c12c(cccc1)[C@@H](N=C2)C[C@@H](N)C(=O)O,185.209,-1.599628388,0.617652496
13901,c12c(cccc1)N=C[C@@H]2C[C@@H](N)C(=O)O,185.209,-1.491075533,1.953841059
13903,c12c(cccc1C[C@@H](N)C(=O)O)CN=C2,185.183,-1.543138394,1.906835988
