ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap,Type
12841,c12c(CCC2)c(cc(c1)N)[C@@H](N)C(=O)O,190.013,-1.299554876,2.294182353,Computational
12853,c12c(CCC2)c(c(cc1)N)[C@H](N)C(=O)O,190.013,-1.288806472,1.537277133,Computational
12889,c12c(cccc1[C@H](N=C2)[C@@H](N)C(=O)O)C,184.968,-1.128840206,1.612455326,Computational
12893,c12c(cccc1[C@H](C=N2)[C@H](N)C(=O)O)C,184.968,-1.268177939,1.958410101,Computational
12899,c12c(cccc1C)C=N[C@@H]2[C@@H](N)C(=O)O,184.968,-1.128548299,1.610864312,Computational
12907,c12c(cccc1N=C[C@@H]2[C@H](N)C(=O)O)C,184.968,-1.267818796,1.949365018,Computational
12911,c12c(ccc(c1)C)[C@H](N=C2)[C@@H](N)C(=O)O,184.968,-1.128606033,1.606199672,Computational
12917,c12c(cc(cc1)C)[C@@H](N=C2)[C@H](N)C(=O)O,184.968,-1.129451098,1.604553436,Computational
12919,c12c(ccc(c1)C)[C@H](C=N2)[C@H](N)C(=O)O,184.968,-1.267772407,1.946199583,Computational
12923,c12c(cc(cc1)C)[C@H](C=N2)[C@@H](N)C(=O)O,184.968,-1.268597743,1.940914192,Computational
12941,c12c(cccc2)[C@@H](N=C1C)[C@@H](N)C(=O)O,184.968,-1.793378406,1.553120931,Computational
12953,c12c(cccc1)[C@@H](C(=N2)C)[C@@H](N)C(=O)O,184.968,-1.293685995,1.907304849,Computational
12959,c12c(cccc1)[C@](C)(N=C2)[C@H](N)C(=O)O,184.644,-1.357970098,1.565714111,Computational
12967,c12c(cccc1)[C@](C=N2)(C)[C@@H](N)C(=O)O,184.644,-1.225719807,1.907757899,Computational
12973,c12c(cccc1[nH]c(c2)[C@@H](N)C(=O)O)C,184.7,-0.928749806,2.447818253,Computational
12979,c12c(cccc1C)cc([nH]2)[C@H](N)C(=O)O,184.7,-0.928895964,2.457484889,Computational
12983,c12c(cccc1c(c[nH]2)[C@H](N)C(=O)O)C,184.7,-0.859098711,2.451624325,Computational
13001,c12c(cccc1[nH]cc2[C@@H](N)C(=O)O)C,184.7,-0.859051683,2.442403157,Computational
13003,c12c(ccc(c1)C)[nH]c(c2)[C@@H](N)C(=O)O,184.7,-0.928791139,2.441024401,Computational
13007,c12c(cc(cc1)C)[nH]c(c2)[C@@H](N)C(=O)O,184.7,-0.928510721,2.437089047,Computational
13009,c12c(ccc(c1)C)c(c[nH]2)[C@@H](N)C(=O)O,184.7,-0.859052323,2.431287047,Computational
13033,c12c(cc(cc1)C)c(c[nH]2)[C@@H](N)C(=O)O,184.7,-0.85912184,2.4353105,Computational
13037,c12c(cccc2)[nH]c(c1C)[C@H](N)C(=O)O,184.7,-0.92937477,2.455208152,Computational
13043,c12c(cccc1)c(c(C)[nH]2)[C@H](N)C(=O)O,184.7,-1.172930439,2.426124053,Computational
13049,c12c(cccc1)n(C)c(c2)[C@@H](N)C(=O)O,185.081,-1.218000316,2.390254617,Computational
13063,c12c(cccc1)c(cn2C)[C@H](N)C(=O)O,185.081,-1.148887005,2.383665841,Computational
13093,c12c(cccc1N=C(C2)[C@H](N)C(=O)O)C,184.943,-0.549726601,1.371223662,Computational
13099,c12c(cccc1C(=NC2)[C@H](N)C(=O)O)C,184.943,-1.166259648,1.61419815,Computational
13103,c12c(cccc1C)CC(=N2)[C@H](N)C(=O)O,184.943,-0.549892572,1.381784378,Computational
13109,c12c(cccc1C)CN=C2[C@H](N)C(=O)O,184.943,-1.166757589,1.617233182,Computational
13121,c12c(ccc(c1)C)N=C(C2)[C@@H](N)C(=O)O,184.943,-0.550290434,1.365206184,Computational
13127,c12c(cc(cc1)C)N=C(C2)[C@@H](N)C(=O)O,184.943,-0.549743437,1.368797766,Computational
13147,c12c(ccc(c1)C)C(=NC2)[C@@H](N)C(=O)O,184.943,-1.167581437,1.608414689,Computational
13151,c12c(cc(cc1)C)C(=NC2)[C@@H](N)C(=O)O,184.943,-1.166372049,1.610297431,Computational
13159,c12c(cccc1)N=C([C@@H]2C)[C@H](N)C(=O)O,184.968,-0.520963241,1.332575968,Computational
13163,c12c(cc(cc1[nH]cc2)[C@@H](N)C(=O)O)C,184.7,-0.857096472,2.429939768,Computational
13171,c12c(ccc(c1[nH]cc2)[C@@H](N)C(=O)O)C,184.7,-0.858319459,2.4466879,Computational
13177,c12c(ccc(c1C)[C@@H](N)C(=O)O)[nH]cc2,184.7,-0.856614533,2.433436209,Computational
13183,c12c(cc(cc1C)[C@H](N)C(=O)O)cc[nH]2,184.7,-0.856931693,2.439626513,Computational
13187,c12c(ccc(c1C)[C@H](N)C(=O)O)cc[nH]2,184.7,-0.856495074,2.444708287,Computational
13217,c12c(ccc(c1cc[nH]2)[C@@H](N)C(=O)O)C,184.7,-0.858517088,2.451589787,Computational
13219,c12c(cc(c(c1)C)[C@H](N)C(=O)O)[nH]cc2,184.7,-0.856711614,2.427593635,Computational
13229,c12c(cc(C)c(c1)[C@H](N)C(=O)O)[nH]cc2,184.7,-0.856817426,2.422019882,Computational
13241,c12c([nH]cc2)c(cc(c1)C)[C@@H](N)C(=O)O,184.7,-0.858284589,2.44063362,Computational
13249,c12c([nH]cc2)c(c(cc1)C)[C@@H](N)C(=O)O,184.7,-0.858235454,2.439768225,Computational
13259,c12c(cc[nH]2)c(cc(c1)C)[C@@H](N)C(=O)O,184.7,-0.858642057,2.430754017,Computational
13267,c12c(cc[nH]2)c(c(cc1)C)[C@H](N)C(=O)O,184.7,-0.858457761,2.439268969,Computational
13291,c12c(cc(cc2)[C@@H](N)C(=O)O)[nH]cc1C,184.7,-0.856649362,2.434711684,Computational
13297,c12c(ccc(c2)[C@@H](N)C(=O)O)[nH]cc1C,184.7,-0.856594353,2.434208554,Computational
13309,c12c([nH]cc1C)c(ccc2)[C@@H](N)C(=O)O,184.7,-0.858111187,2.451707881,Computational
13313,c12c(cccc2[C@H](N)C(=O)O)[nH]cc1C,184.7,-0.858389702,2.44692321,Computational
13327,c12c(cc(cc1)[C@@H](N)C(=O)O)[nH]c(c2)C,184.7,-1.170851337,2.410104559,Computational
13331,c12c(ccc(c1)[C@@H](N)C(=O)O)[nH]c(c2)C,184.7,-1.170775607,2.40965475,Computational
13337,c12c([nH]c(c2)C)c(ccc1)[C@H](N)C(=O)O,184.7,-1.172249599,2.427014882,Computational
13339,c12c(cc(C)[nH]2)c(ccc1)[C@@H](N)C(=O)O,184.7,-1.172491808,2.421966472,Computational
13367,c12c(cc(cc1)[C@@H](N)C(=O)O)n(cc2)C,185.081,-1.147031122,2.369920252,Computational
13381,c12c(ccc(c1)[C@@H](N)C(=O)O)n(cc2)C,185.081,-1.147051771,2.369132813,Computational
13397,c12c(n(cc2)C)c(ccc1)[C@H](N)C(=O)O,185.081,-1.148392056,2.386831372,Computational
13399,c12c(ccn2C)c(ccc1)[C@H](N)C(=O)O,185.081,-1.148685503,2.381305894,Computational
13411,c12c(cc(cc1)[C@H](N)C(=O)O)N=C[C@@H]2C,184.968,-1.27471821,1.779291906,Computational
13417,c12c(ccc(c1)[C@@H](N)C(=O)O)N=C[C@H]2C,184.968,-1.273684525,1.784644752,Computational
13421,c12c(N=C[C@H]2C)c(ccc1)[C@@H](N)C(=O)O,184.968,-1.266289661,1.725113606,Computational
13441,c12c([C@@H](C=N2)C)c(ccc1)[C@H](N)C(=O)O,184.968,-1.275639601,1.780782082,Computational
13451,c12c(cc(cc1C)[C@H](N)C(=O)O)CN=C2,184.943,-1.396196258,1.793802192,Computational
13457,c12c(ccc(c1C)[C@H](N)C(=O)O)CN=C2,184.943,-1.402652122,1.79853787,Computational
13463,c12c(ccc(c1CN=C2)[C@H](N)C(=O)O)C,184.943,-1.301010003,1.787815695,Computational
13469,c12c(cc(cc1C)[C@H](N)C(=O)O)C=NC2,184.943,-1.394680786,1.790603536,Computational
13477,c12c(ccc(c1C)[C@@H](N)C(=O)O)C=NC2,184.943,-1.399783942,1.798462257,Computational
13487,c12c(cc(cc1N=CC2)[C@H](N)C(=O)O)C,184.943,-1.302405441,1.821716961,Computational
13499,c12c(ccc(c1C=NC2)[C@H](N)C(=O)O)C,184.943,-1.295764412,1.770296492,Computational
13513,c12c(ccc(c1N=CC2)[C@H](N)C(=O)O)C,184.943,-1.294606842,1.766049748,Computational
13523,c12c(ccc(c1C)[C@@H](N)C(=O)O)N=CC2,184.943,-1.302671512,1.832458742,Computational
13537,c12c(cc(cc1C)[C@@H](N)C(=O)O)CC=N2,184.943,-1.302224648,1.835520451,Computational
13553,c12c(ccc(c1C)[C@H](N)C(=O)O)CC=N2,184.943,-1.30373662,1.83663715,Computational
13567,c12c(ccc(c1CC=N2)[C@H](N)C(=O)O)C,184.943,-1.304061639,1.830018954,Computational
13577,c12c(cc(c(c1)C)[C@@H](N)C(=O)O)CN=C2,184.943,-1.400677361,1.794582979,Computational
13591,c12c(cc(C)c(c1)[C@@H](N)C(=O)O)CN=C2,184.943,-1.407534892,1.79051807,Computational
13597,c12c(CN=C2)c(cc(c1)C)[C@H](N)C(=O)O,184.943,-1.299768241,1.783204592,Computational
13613,c12c(CN=C2)c(c(cc1)C)[C@@H](N)C(=O)O,184.943,-1.30473741,1.787121836,Computational
13619,c12c(cc(c(c1)C)[C@H](N)C(=O)O)N=CC2,184.943,-1.30415573,1.819901903,Computational
13627,c12c(cc(C)c(c1)[C@@H](N)C(=O)O)N=CC2,184.943,-1.302708329,1.830106137,Computational
13633,c12c(C=NC2)c(cc(c1)C)[C@@H](N)C(=O)O,184.943,-1.29942576,1.76424602,Computational
13649,c12c(C=NC2)c(c(cc1)C)[C@@H](N)C(=O)O,184.943,-1.296770642,1.773387035,Computational
13669,c12c(N=CC2)c(cc(c1)C)[C@@H](N)C(=O)O,184.943,-1.296414179,1.757093061,Computational
13679,c12c(N=CC2)c(c(cc1)C)[C@@H](N)C(=O)O,184.943,-1.294439358,1.769492954,Computational
13681,c12c(CC=N2)c(cc(c1)C)[C@H](N)C(=O)O,184.943,-1.302209249,1.820690723,Computational
13687,c12c(CC=N2)c(c(cc1)C)[C@H](N)C(=O)O,184.943,-1.305060408,1.82132334,Computational
13691,c12c(cc(cc2)[C@@H](N)C(=O)O)CN=C1C,184.943,-2.045951394,1.744631369,Computational
13693,c12c(ccc(c2)[C@@H](N)C(=O)O)CN=C1C,184.943,-2.048150205,1.742990412,Computational
13697,c12c(CN=C1C)c(ccc2)[C@H](N)C(=O)O,184.943,-1.952279436,1.739445808,Computational
13709,c12c(cccc2[C@H](N)C(=O)O)CN=C1C,184.943,-1.951102484,1.723287091,Computational
13711,c12c(cc(cc1)[C@H](N)C(=O)O)N=C(C2)C,184.943,-1.329475382,1.781514549,Computational
13721,c12c(ccc(c1)[C@H](N)C(=O)O)N=C(C2)C,184.943,-1.32840506,1.786755046,Computational
13723,c12c(N=C(C2)C)c(ccc1)[C@H](N)C(=O)O,184.943,-1.320965278,1.725264294,Computational
13729,c12c(CC(=N2)C)c(ccc1)[C@H](N)C(=O)O,184.943,-1.330284283,1.782855791,Computational
13751,c12c(cccc1C[C@H](N)C(=O)O)[nH]cc2,184.94,-1.085475088,2.540782924,Computational
13757,c12c(cccc1C[C@H](N)C(=O)O)cc[nH]2,184.94,-1.0854792,2.54299558,Computational
13759,c12c(ccc(c1)C[C@H](N)C(=O)O)[nH]cc2,184.94,-1.085539718,2.533381189,Computational
13763,c12c(cc(cc1)C[C@@H](N)C(=O)O)[nH]cc2,184.94,-1.085526589,2.534095821,Computational
13781,c12c(cccc1)[nH]c(c2)C[C@H](N)C(=O)O,184.94,-1.394364613,2.5387286,Computational
13789,c12c(cccc1[C@@H](C=C2)[C@H](N)C(=O)O)N,183.852,-1.881279242,1.528280843,Computational
13799,c12c(cccc1N)C=C[C@H]2[C@@H](N)C(=O)O,183.852,-1.879929897,1.500053337,Computational
13807,c12c(ccc(c1)N)[C@H](C=C2)[C@@H](N)C(=O)O,183.852,-1.88249521,1.50175602,Computational
13829,c12c(cc(cc1)N)[C@@H](C=C2)[C@H](N)C(=O)O,183.852,-1.882361966,1.495783363,Computational
13831,c12c(cccc2)[C@@H](C=C1N)[C@H](N)C(=O)O,183.852,-2.45085778,2.234776292,Computational
13841,c12c(cccc1)[C@@](C=C2)(N)[C@@H](N)C(=O)O,183.528,-1.981594137,1.892840828,Computational
13859,c12c(cccc1)n(cc2)C[C@@H](N)C(=O)O,185.322,-1.071330137,2.548998137,Computational
13873,c12c(cccc2)N[C@@H](C1=C)[C@H](N)C(=O)O,185.281,-1.589079507,2.531888414,Computational
13877,c12c(cccc2)[C@H](NC1=C)[C@@H](N)C(=O)O,185.281,-1.817712719,1.65425867,Computational
13879,c12c(cccc1)[C@H](C(=C)N2)[C@H](N)C(=O)O,185.281,-2.002555612,2.360498656,Computational
13883,c12c(cccc1)[C@@H](N=C2)C[C@@H](N)C(=O)O,185.209,-1.599628388,0.617652496,Computational
13901,c12c(cccc1)N=C[C@@H]2C[C@@H](N)C(=O)O,185.209,-1.491075533,1.953841059,Computational
13903,c12c(cccc1C[C@@H](N)C(=O)O)CN=C2,185.183,-1.543138394,1.906835988,Computational
13907,c12c(cccc1C[C@H](N)C(=O)O)C=NC2,185.183,-1.547736012,1.905618502,Computational
13913,c12c(cccc1C[C@H](N)C(=O)O)N=CC2,185.183,-1.520118053,1.918947704,Computational
13921,c12c(cccc1C[C@H](N)C(=O)O)CC=N2,185.183,-1.519787456,1.919122718,Computational
13931,c12c(ccc(c1)C[C@H](N)C(=O)O)CN=C2,185.183,-1.547888567,1.904696902,Computational
13933,c12c(cc(cc1)C[C@@H](N)C(=O)O)CN=C2,185.183,-1.548892712,1.904530635,Computational
13963,c12c(ccc(c1)C[C@H](N)C(=O)O)N=CC2,185.183,-1.520092616,1.917997662,Computational
13967,c12c(cc(cc1)C[C@H](N)C(=O)O)N=CC2,185.183,-1.520089336,1.918321424,Computational
13997,c12c(cccc2)CN=C1C[C@@H](N)C(=O)O,185.183,-1.766821328,0.610659552,Computational
13999,c12c(cccc1)N=C(C2)C[C@H](N)C(=O)O,185.183,-1.135949317,1.920935088,Computational
14009,c12c(cccc1)[C@H](N)C(=C2)[C@@H](N)C(=O)O,183.852,-2.294785629,2.160157845,Computational
14011,c12c(cccc1)C(=C[C@@H]2N)[C@H](N)C(=O)O,183.852,-2.432885736,2.156325158,Computational
14029,c12c(cccc1N)CC(=C2)[C@H](N)C(=O)O,183.827,-1.848762611,1.471698085,Computational
14033,c12c(cccc1N)C=C(C2)[C@@H](N)C(=O)O,183.827,-1.847791264,1.443297612,Computational
14051,c12c(cccc1C(=CC2)[C@@H](N)C(=O)O)N,183.827,-1.792301392,1.41610357,Computational
14057,c12c(cccc1N)CC=C2[C@@H](N)C(=O)O,183.827,-1.79255388,1.446755665,Computational
14071,c12c(ccc(c1)N)CC(=C2)[C@H](N)C(=O)O,183.827,-1.850657501,1.446106089,Computational
14081,c12c(cc(cc1)N)CC(=C2)[C@@H](N)C(=O)O,183.827,-1.849882221,1.438829637,Computational
14083,c12c(ccc(c1)N)C(=CC2)[C@@H](N)C(=O)O,183.827,-1.793176996,1.411617576,Computational
14087,c12c(cc(cc1)N)C(=CC2)[C@H](N)C(=O)O,183.827,-1.79420055,1.420068259,Computational
14107,c12c(cccc2)CN/C/1=C/[C@H](N)C(=O)O,184.94,-2.081409801,1.486849278,Computational
14143,c12c(cccc2)NC/C/1=C\[C@H](N)C(=O)O,184.94,-1.858240146,1.454730964,Computational
14149,c12c(cccc1)N/C(=C\[C@@H](N)C(=O)O)/C2,184.94,-1.86418658,2.302293476,Computational
14153,c12c(cccc2)CC(=C1N)[C@H](N)C(=O)O,183.827,-2.406695316,2.054946984,Computational
14159,c12c(cccc1)C(=C(C2)N)[C@H](N)C(=O)O,183.827,-2.428827226,2.037658936,Computational
14173,c12c(cc(cc2)[C@H](N)C(=O)O)CNC1=C,185.255,-2.073674412,2.044977481,Computational
14177,c12c(ccc(c2)[C@H](N)C(=O)O)CNC1=C,185.255,-2.071422995,2.036901508,Computational
14197,c12c(cc(cc2)[C@@H](N)C(=O)O)NCC1=C,185.255,-1.732774471,1.365153662,Computational
14207,c12c(ccc(c2)[C@H](N)C(=O)O)NCC1=C,185.255,-1.733584367,1.365069019,Computational
14221,c12c(CNC1=C)c(ccc2)[C@@H](N)C(=O)O,185.255,-2.076059305,2.037179205,Computational
14243,c12c(NCC1=C)c(ccc2)[C@H](N)C(=O)O,185.255,-1.72194097,1.272586894,Computational
14249,c12c(cccc2[C@H](N)C(=O)O)CNC1=C,185.255,-2.075280072,1.992418178,Computational
14251,c12c(cccc2[C@@H](N)C(=O)O)NCC1=C,185.255,-1.733181732,1.375173675,Computational
14281,c12c(cc(cc1)[C@@H](N)C(=O)O)NC(=C)C2,185.255,-1.738966755,2.202033816,Computational
14293,c12c(ccc(c1)[C@@H](N)C(=O)O)NC(=C)C2,185.255,-1.7390534,2.212219802,Computational
14303,c12c(NC(=C)C2)c(ccc1)[C@H](N)C(=O)O,185.255,-1.733501019,2.192776646,Computational
14321,c12c(CC(=C)N2)c(ccc1)[C@@H](N)C(=O)O,185.255,-1.73874627,2.202789365,Computational
14323,c12c(cc(cc1)[C@@H](N)C(=O)O)[C@H](C=C2)N,183.852,-2.237662072,2.07595029,Computational
14327,c12c(ccc(c1)[C@H](N)C(=O)O)[C@H](C=C2)N,183.852,-2.236528482,2.082810714,Computational
14341,c12c([C@H](C=C2)N)c(ccc1)[C@H](N)C(=O)O,183.852,-2.248161102,2.066115485,Computational
14347,c12c(C=C[C@H]2N)c(ccc1)[C@@H](N)C(=O)O,183.852,-2.242447108,2.08654986,Computational
14369,c12c(cc(cc2)[C@@H](N)C(=O)O)CC=C1N,183.827,-2.154263105,2.081133415,Computational
14387,c12c(ccc(c2)[C@H](N)C(=O)O)CC=C1N,183.827,-2.153179191,2.0756705,Computational
14389,c12c(CC=C1N)c(ccc2)[C@H](N)C(=O)O,183.827,-2.153867551,2.076831513,Computational
14401,c12c(cccc2[C@@H](N)C(=O)O)CC=C1N,183.827,-2.15210487,2.05242302,Computational
14407,c12c(cc(cc1)[C@H](N)C(=O)O)CC(=C2)N,183.827,-2.258531717,2.098808036,Computational
14411,c12c(ccc(c1)[C@H](N)C(=O)O)CC(=C2)N,183.827,-2.258223052,2.100122347,Computational
14419,c12c(CC(=C2)N)c(ccc1)[C@@H](N)C(=O)O,183.827,-2.25638082,2.094887674,Computational
14423,c12c(C=C(C2)N)c(ccc1)[C@@H](N)C(=O)O,183.827,-2.256150269,2.099115007,Computational
14431,c12c(cc(cc1N)[C@@H](N)C(=O)O)CC=C2,183.827,-1.579184406,1.37718981,Computational
14437,c12c(ccc(c1N)[C@H](N)C(=O)O)CC=C2,183.827,-1.569417181,1.301912749,Computational
14447,c12c(ccc(c1CC=C2)[C@H](N)C(=O)O)N,183.827,-1.580965903,1.37765621,Computational
14449,c12c(cc(cc1N)[C@@H](N)C(=O)O)C=CC2,183.827,-1.575175867,1.346360185,Computational
14461,c12c(ccc(c1N)[C@H](N)C(=O)O)C=CC2,183.827,-1.568583984,1.160779246,Computational
14479,c12c(ccc(c1C=CC2)[C@H](N)C(=O)O)N,183.827,-1.576517823,1.355170706,Computational
14489,c12c(cc(c(c1)N)[C@@H](N)C(=O)O)CC=C2,183.827,-1.569736425,1.307831816,Computational
14503,c12c(cc(N)c(c1)[C@@H](N)C(=O)O)CC=C2,183.827,-1.569723249,1.29877537,Computational
14519,c12c(CC=C2)c(cc(c1)N)[C@@H](N)C(=O)O,183.827,-1.581164551,1.355393154,Computational
14533,c12c(CC=C2)c(c(cc1)N)[C@H](N)C(=O)O,183.827,-1.56929206,1.299814527,Computational
14537,c12c(C=CC2)c(cc(c1)N)[C@H](N)C(=O)O,183.827,-1.581766197,1.355510169,Computational
14543,c12c(C=CC2)c(c(cc1)N)[C@@H](N)C(=O)O,183.827,-1.56874909,1.318702233,Computational
14549,c1(ccc(cc1)[C@H](N)C(=O)O)/C=C\C=N,188.876,-1.897555674,1.849207057,Computational
14551,c12c(cccc2)C=N/C/1=C\[C@H](N)C(=O)O,178.997,-1.695631013,1.609639511,Computational
14557,c12c(cccc2)N=C/C/1=C\[C@@H](N)C(=O)O,178.997,-1.348357014,1.535587767,Computational
14561,c12c(cccc2)N=C(C1=C)[C@@H](N)C(=O)O,179.311,-0.47103427,1.771283711,Computational
14563,c12c(cccc2)C(=NC1=C)[C@@H](N)C(=O)O,179.311,-1.47853909,1.440743149,Computational
14591,c12c(cc(cc2)[C@H](N)C(=O)O)C=NC1=C,179.311,-1.775835298,1.615369146,Computational
14593,c12c(ccc(c2)[C@@H](N)C(=O)O)C=NC1=C,179.311,-1.776815908,1.615740518,Computational
14621,c12c(cc(cc2)[C@H](N)C(=O)O)N=CC1=C,179.311,-1.229271211,1.683200074,Computational
14627,c12c(ccc(c2)[C@@H](N)C(=O)O)N=CC1=C,179.311,-1.228730221,1.672093215,Computational
14629,c12c(C=NC1=C)c(ccc2)[C@H](N)C(=O)O,179.311,-1.63943349,1.595429151,Computational
14633,c12c(N=CC1=C)c(ccc2)[C@H](N)C(=O)O,179.311,-1.229766682,1.629510495,Computational
14639,c12c(cccc2[C@@H](N)C(=O)O)C=NC1=C,179.311,-1.641389315,1.598781637,Computational
14653,c12c(cccc2[C@@H](N)C(=O)O)N=CC1=C,179.311,-1.23061484,1.613724049,Computational
14657,c1(c(cc(cc1)[C@H](N)C(=O)O)NC)C,184.686,-1.490769917,2.429443772,Computational
14669,c1(c(ccc(c1)[C@H](N)C(=O)O)NC)C,184.686,-1.491241522,2.45935057,Computational
14683,c1(c(NC)c(ccc1)[C@@H](N)C(=O)O)C,184.686,-1.477239633,2.19356868,Computational
14699,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)NC,184.686,-1.490981404,2.444531264,Computational
14713,c1(cc(cc(c1)[C@@H](N)C(=O)O)NC)C,184.686,-1.491306102,2.434572139,Computational
14717,c1(cc(NC)c(cc1)[C@H](N)C(=O)O)C,184.686,-1.479197997,1.559761027,Computational
14723,c1(ccc(NC)c(c1)[C@H](N)C(=O)O)C,184.686,-1.477939726,2.288084983,Computational
14731,c1(cc(C)c(cc1)[C@@H](N)C(=O)O)NC,184.686,-1.491765752,2.467225096,Computational
14737,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)NC,184.686,-1.492700672,2.437715453,Computational
14741,c1(cccc(NC)c1[C@@H](N)C(=O)O)C,184.686,-1.478487708,1.565866462,Computational
14747,c1(c(cc(cc1)[C@@H](N)C(=O)O)C)CN,183.813,-2.071714523,2.348012861,Computational
14753,c1(c(ccc(c1)[C@H](N)C(=O)O)C)CN,183.813,-2.06783431,2.341755284,Computational
14759,c1(c(cc(cc1)[C@@H](N)C(=O)O)N)CC,183.813,-1.348672723,1.582462063,Computational
14767,c1(c(ccc(c1)[C@H](N)C(=O)O)N)CC,183.813,-1.344663733,2.393031441,Computational
14771,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)CN,183.813,-2.065375651,2.348756856,Computational
14779,c1(c(N)c(ccc1)[C@H](N)C(=O)O)CC,183.813,-1.334722338,1.508193719,Computational
14783,c1(c(CN)c(ccc1)[C@@H](N)C(=O)O)C,183.813,-2.063000911,2.329919506,Computational
14797,c1(c(CC)c(ccc1)[C@H](N)C(=O)O)N,183.813,-1.34892832,1.588822667,Computational
14813,c1(cc(cc(c1)[C@H](N)C(=O)O)C)CN,183.813,-2.063602991,2.339292108,Computational
14821,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)CC,183.813,-1.350489422,1.566569933,Computational
14827,c1(cc(C)c(cc1)[C@H](N)C(=O)O)CN,183.813,-2.064346316,2.351364498,Computational
14831,c1(cc(N)c(cc1)[C@H](N)C(=O)O)CC,183.813,-1.335628403,1.539601806,Computational
14843,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)CN,183.813,-2.060892436,2.345092935,Computational
14851,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)CC,183.813,-1.336178577,1.54331715,Computational
14867,c1(cc(CN)c(cc1)[C@H](N)C(=O)O)C,183.813,-2.057610603,2.326271213,Computational
14869,c1(ccc(CN)c(c1)[C@@H](N)C(=O)O)C,183.813,-2.057996249,2.326241895,Computational
14879,c1(cc(CC)c(cc1)[C@H](N)C(=O)O)N,183.813,-1.352403234,1.569519691,Computational
14887,c1(ccc(CC)c(c1)[C@H](N)C(=O)O)N,183.813,-1.348849786,2.376080206,Computational
14891,c1(cccc(C)c1[C@@H](N)C(=O)O)CN,183.813,-2.055638478,2.333580743,Computational
14897,c1(cccc(N)c1[C@H](N)C(=O)O)CC,183.813,-1.334812668,1.546562205,Computational
14923,c1(c(cc(cc1N)[C@H](N)C(=O)O)C)C,183.572,-1.276379105,2.410851781,Computational
14929,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C)C,183.572,-1.265879825,1.588547919,Computational
14939,c1(c(ccc(c1C)[C@@H](N)C(=O)O)N)C,183.572,-1.278218555,2.454629142,Computational
14947,c1(c(cc(cc1C)[C@@H](N)C(=O)O)C)N,183.572,-1.275152993,2.437302172,Computational
14951,c1(c(ccc(c1C)[C@@H](N)C(=O)O)C)N,183.572,-1.274040022,2.410785878,Computational
14957,c1(c(cc(c(c1)N)[C@@H](N)C(=O)O)C)C,183.572,-1.268293196,1.601962016,Computational
14969,c1(c(cc(c(c1)C)[C@@H](N)C(=O)O)N)C,183.572,-1.278175959,2.420313542,Computational
14983,c1(c(cc(C)c(c1)[C@@H](N)C(=O)O)N)C,183.572,-1.277973487,2.451010904,Computational
15013,c1(c(C)c(cc(c1)N)[C@@H](N)C(=O)O)C,183.572,-1.279417732,2.426448521,Computational
15017,c1(c(C)c(c(cc1)N)[C@@H](N)C(=O)O)C,183.572,-1.267635403,1.608074998,Computational
15031,c1(c(N)c(cc(c1)C)[C@@H](N)C(=O)O)C,183.572,-1.26527702,2.208662365,Computational
15053,c1(c(N)c(c(cc1)C)[C@H](N)C(=O)O)C,183.572,-1.265139872,1.590396226,Computational
15061,c1(c(C)c(cc(c1)C)[C@@H](N)C(=O)O)N,183.572,-1.27627727,2.424638235,Computational
15073,c1(c(C)c(c(cc1)C)[C@@H](N)C(=O)O)N,183.572,-1.278389388,2.437962326,Computational
15077,c1(cc(C)c(c(c1)N)[C@H](N)C(=O)O)C,183.572,-1.266679681,1.609061645,Computational
15083,c1(cc(C)c(c(c1)C)[C@@H](N)C(=O)O)N,183.572,-1.279403541,2.469384169,Computational
15091,c1(ccc(cc1)[C@@H](N)C(=O)O)CNC,184.926,-2.296886051,2.29915698,Computational
15101,c1(cccc(c1)[C@H](N)C(=O)O)CNC,184.926,-2.294154843,2.29590566,Computational
15107,c1(ccccc1[C@H](N)C(=O)O)CNC,184.926,-2.288702666,2.289581194,Computational
15121,c1(ccc(cc1)[C@H](N)C(=O)O)N(C)C,185.067,-1.370963025,2.375627339,Computational
15131,c1(cccc(c1)[C@H](N)C(=O)O)N(C)C,185.067,-1.370468083,2.35160346,Computational
15137,c1(ccccc1[C@@H](N)C(=O)O)N(C)C,185.067,-1.356399571,2.199132237,Computational
15139,c1(ccccc1)N[C@H](C)[C@@H](N)C(=O)O,184.952,-1.506517788,1.591483279,Computational
15149,c1(ccccc1)[C@@H](NC)[C@@H](N)C(=O)O,184.952,-1.944815974,1.872473826,Computational
15161,c1(ccccc1)C[C@H](N)[C@@H](N)C(=O)O,184.079,-1.95316914,2.177636945,Computational
15173,c1(ccccc1)[C@H](CN)[C@@H](N)C(=O)O,184.079,-2.43022631,2.484833036,Computational
15187,c1(c(cccc1)[C@@H](N)[C@H](N)C(=O)O)C,183.838,-1.737706042,2.171137216,Computational
